NEAT Best, NEAT Average
21.615480521644205, -84.41668302432389
69.32677655634151, -78.28649348193844
143.1775877099996, -55.25277906990433
124.09436834094572, -49.24445923890008
93.83054983604325, -41.15348849553479
241.04479620955058, -32.11953675455922
151.5673634482009, -31.24611131913192
181.63170163170025, -34.11353105621904
192.83600120809328, -28.427356924527967
192.45316249477034, -31.826183097047945
270.62841530053953, -21.097776218515236
172.07547476322551, -8.886663240474878
168.50529843230436, -24.48530266694445
204.7297297297288, -10.696746739227862
258.41731989548197, -12.154764057407636
198.6122897219553, -10.928954148374032
216.69370343667268, -13.361002768653531
248.4856284856273, -13.169129270102138
259.72222222221734, -3.877201087815502
277.11394885307635, -9.962466725129778
259.2422765668354, -13.210530410575885
286.43908667567524, -17.604376929050762
258.99178153108863, -16.81898385488182
301.9949114363008, -4.823910496972376
276.0574199433409, 20.774998333943273
261.78848856013974, 10.95294023705654
281.9050505560723, 5.631409357914382
357.19353926691434, 54.62656773984716
313.2976827094421, 18.881967374031102
334.8117137887732, 56.97787906313488
305.85892014462996, 22.025229756345528
265.61324980974416, 28.49389899945685, 
551.8078201308866, 37.67472400423239
500.9146415481796, 32.44753959192272
293.63634750194257, 35.31497444144793
378.9281441168114, 35.74709962665058
480.8069189964437, 38.77408509806492
406.05978383755, 47.064431571318345
519.7463962097455, 43.51904059178299
446.3597471378194, 57.368688063913854
497.99614060798496, 60.8730846817829501
668.1256516873827, 54.2436496345847
653.2319449173283, 34.9855932763580775
580.261763419445, 50.045250128495972
555.4544942171436, 53.0596467674802517
483.4835245809468, 32.553872687882274
588.2037739113906, 34.608811453449398
608.2662912599935, 61.081598361469158
559.9696319859975, 66.768551574775973
549.9032153238276, 60.637509390145873
605.1940889777478, 67.55424496052244
605.2422967057028, 64.515938041125011
600.2948342524776, 50.325814285844467
707.585495801134, 96.89079276794311
678.0734729874935, 60.023552436738488
604.8715514658081, 81.480919004739743
692.0239466906536, 112.21318998502346
639.1432854096611, 108.41510112793672
688.0494702777179, 108.69228432622528
